series,time,value
Z,4:46:44,9819
Z,4:46:44,12460
Z,4:46:44,15034
Z,4:46:44,16672
Z,4:46:44,17052
Z,4:46:44,17058
Z,4:46:44,16675
Z,4:46:45,14399
Z,4:46:45,4569
Z,4:46:45,10267
Z,4:46:45,24868
Z,4:46:45,31939
Z,4:46:45,46954
Z,4:46:45,46987
Z,4:46:45,28887
Z,4:46:45,11228
Z,4:46:45,819
Z,4:46:45,10
Z,4:46:45,3978
Z,4:46:45,14559
Z,4:46:45,26895
Z,4:46:45,30983
Z,4:46:45,26963
Z,4:46:45,22085
Z,4:46:45,16973
Z,4:46:45,12056
Z,4:46:45,11045
Z,4:46:45,12596
Z,4:46:45,14244
Z,4:46:45,15100
Z,4:46:45,15507
Z,4:46:45,16052
Z,4:46:45,16636
Z,4:46:45,18217
Z,4:46:45,20345
Z,4:46:45,20867
Z,4:46:45,19384
Z,4:46:45,18032
Z,4:46:45,17670
Z,4:46:45,16783
Z,4:46:45,15396
Z,4:46:45,14657
Z,4:46:45,14017
Z,4:46:45,14058
Z,4:46:45,16059
Z,4:46:45,17860
Z,4:46:45,19176
Z,4:46:45,20851
Z,4:46:45,21435
Z,4:46:45,18896
Z,4:46:45,16297
Z,4:46:45,19372
Z,4:46:45,23946
Z,4:46:45,24975
Z,4:46:45,20823
Z,4:46:45,13063
Z,4:46:45,6766
Z,4:46:45,1330
Z,4:46:45,-3291
Z,4:46:45,-3942
Z,4:46:45,314
Z,4:46:45,7407
Z,4:46:45,14563
Z,4:46:45,19424
Z,4:46:45,20880
Z,4:46:45,20958
Z,4:46:45,22034
Z,4:46:45,24901
Z,4:46:45,28616
Z,4:46:45,31678
Z,4:46:45,32858
Z,4:46:45,31670
Z,4:46:45,29254
Z,4:46:45,26528
Z,4:46:45,23502
Z,4:46:45,20871
Z,4:46:45,19095
Z,4:46:45,18133
Z,4:46:45,17414
Z,4:46:45,16882
Z,4:46:45,16176
Z,4:46:45,15072
Z,4:46:45,14234
Z,4:46:45,12201
Z,4:46:45,10547
Z,4:46:45,10104
Z,4:46:45,8903
Z,4:46:45,7157
Z,4:46:45,5262
Z,4:46:45,4572
Z,4:46:45,5953
Z,4:46:45,7537
Z,4:46:45,7212
Z,4:46:45,6523
Z,4:46:45,8929
Z,4:46:45,14246
Z,4:46:45,19759
Z,4:46:45,23042
Z,4:46:45,23859
Z,4:46:45,24109
Z,4:46:45,25853
Z,4:46:45,28734
Z,4:46:45,28183
Z,4:46:45,24435
Z,4:46:45,20758
Z,4:46:45,17137
Z,4:46:45,14286
Z,4:46:46,12166
Z,4:46:46,12058
Z,4:46:46,15532
Z,4:46:46,20231
Z,4:46:46,22245
Z,4:46:46,18995
Z,4:46:46,12220
Z,4:46:46,7733
Z,4:46:46,8807
Z,4:46:46,12711
Z,4:46:46,16237
Z,4:46:46,18324
Z,4:46:46,18930
Z,4:46:46,17757
Z,4:46:46,15227
Z,4:46:46,14154
Z,4:46:46,16039
Z,4:46:46,18960
Z,4:46:46,20558
Z,4:46:46,20320
Z,4:46:46,17553
Z,4:46:46,13751
Z,4:46:46,11311
Z,4:46:46,9116
Z,4:46:46,9649
Z,4:46:46,14845
Z,4:46:46,18694
Z,4:46:46,17709
Z,4:46:46,16991
Z,4:46:46,19528
Z,4:46:46,19085
Z,4:46:46,15729
Z,4:46:46,14409
Z,4:46:46,13942
Z,4:46:46,13906
Z,4:46:46,14484
Z,4:46:46,15030
Z,4:46:46,15792
Z,4:46:46,19198
Z,4:46:46,24447
Z,4:46:46,27739
Z,4:46:46,29177
Z,4:46:46,30107
Z,4:46:46,30105
Z,4:46:46,30047
Z,4:46:46,31100
Z,4:46:46,30986
Z,4:46:46,28048
Z,4:46:46,23773
Z,4:46:46,20124
Z,4:46:46,17255
Z,4:46:46,14602
Z,4:46:46,12185
Z,4:46:46,10570
Z,4:46:46,9707
Z,4:46:46,8792
Z,4:46:46,8507
Z,4:46:46,8667
Z,4:46:46,7920
Z,4:46:46,7245
Z,4:46:46,7728
Z,4:46:46,7664
Z,4:46:46,6690
Z,4:46:46,7489
Z,4:46:46,9892
Z,4:46:46,11480
Z,4:46:46,11456
Z,4:46:46,12808
Z,4:46:46,15867
Z,4:46:46,16982
Z,4:46:46,18182
Z,4:46:46,20885
Z,4:46:46,21589
Z,4:46:46,19018
Z,4:46:46,16667
Z,4:46:46,17315
Z,4:46:46,19969
Z,4:46:46,22236
Z,4:46:46,23116
Z,4:46:46,22854
Z,4:46:46,21805
Z,4:46:46,20691
Z,4:46:46,20287
Z,4:46:46,20477
Z,4:46:46,20439
Z,4:46:46,19689
Z,4:46:46,17514
Z,4:46:46,15451
Z,4:46:46,14431
Z,4:46:46,14590
Z,4:46:46,16298
Z,4:46:46,18800
Z,4:46:46,18204
Z,4:46:46,13917
Z,4:46:46,8189
Z,4:46:46,1919
Z,4:46:46,5219
Z,4:46:46,15007
Z,4:46:46,22868
Z,4:46:46,29994
Z,4:46:47,28745
Z,4:46:47,19267
Z,4:46:47,10417
Z,4:46:47,6001
Z,4:46:47,5902
Z,4:46:47,8902
Z,4:46:47,14137
Z,4:46:47,20610
Z,4:46:47,24870
Z,4:46:47,22837
Z,4:46:47,19807
Z,4:46:47,22845
Z,4:46:47,28175
Z,4:46:47,28903
Z,4:46:47,23289
Z,4:46:47,14418
Z,4:46:47,6796
Z,4:46:47,1566
Z,4:46:47,-1920
Z,4:46:47,-1224
Z,4:46:47,4216
Z,4:46:47,9765
Z,4:46:47,13705
Z,4:46:47,16804
Z,4:46:47,17480
Z,4:46:47,14729
Z,4:46:47,11777
Z,4:46:47,12435
Z,4:46:47,16713
Z,4:46:47,21211
Z,4:46:47,23330
Z,4:46:47,23924
Z,4:46:47,23579
Z,4:46:47,22586
Z,4:46:47,21838
Z,4:46:47,22109
Z,4:46:47,22815
Z,4:46:47,23514
Z,4:46:47,23565
Z,4:46:47,21748
Z,4:46:47,19040
Z,4:46:47,16746
Z,4:46:47,14964
Z,4:46:47,13703
Z,4:46:47,12214
Z,4:46:47,9294
Z,4:46:47,6255
Z,4:46:47,4551
Z,4:46:47,4462
Z,4:46:47,4974
Z,4:46:47,6724
Z,4:46:47,10708
Z,4:46:47,14785
Z,4:46:47,17417
Z,4:46:47,17803
Z,4:46:47,17088
Z,4:46:47,16961
Z,4:46:47,18142
Z,4:46:47,20927
Z,4:46:47,24416
Z,4:46:47,27285
Z,4:46:47,28226
Z,4:46:47,27053
Z,4:46:47,24667
Z,4:46:47,21902
Z,4:46:47,19221
Z,4:46:47,17131
Z,4:46:47,16291
Z,4:46:47,16241
Z,4:46:47,16181
Z,4:46:47,15871
Z,4:46:47,15662
Z,4:46:47,15680
Z,4:46:47,15674
Z,4:46:47,15912
Z,4:46:47,16148
Z,4:46:47,16361
Z,4:46:47,16466
Z,4:46:47,16268
Z,4:46:47,15828
Z,4:46:47,15791
Z,4:46:47,16478
Z,4:46:47,17643
Z,4:46:47,17480
Z,4:46:47,13821
Z,4:46:47,6442
Z,4:46:47,1781
Z,4:46:47,8657
Z,4:46:47,19731
Z,4:46:47,25557
Z,4:46:47,28253
Z,4:46:47,29846
Z,4:46:47,27653
Z,4:46:47,23526
Z,4:46:47,23230
Z,4:46:47,23100
Z,4:46:47,19599
Z,4:46:47,15653
Z,4:46:47,12403
Z,4:46:47,8696
Z,4:46:48,4884
Z,4:46:48,2070
Z,4:46:48,417
Z,4:46:48,1499
Z,4:46:48,7294
Z,4:46:48,15952
Z,4:46:48,21980
Z,4:46:48,22239
Z,4:46:48,18872
Z,4:46:48,16519
Z,4:46:48,18247
Z,4:46:48,24457
Z,4:46:48,31468
Z,4:46:48,33720
Z,4:46:48,31664
Z,4:46:48,28586
Z,4:46:48,24964
Z,4:46:48,20813
Z,4:46:48,18285
Z,4:46:48,18067
Z,4:46:48,16806
Z,4:46:48,14017
Z,4:46:48,12730
Z,4:46:48,11491
Z,4:46:48,7696
Z,4:46:48,6681
Z,4:46:48,9863
Z,4:46:48,9093
Z,4:46:48,5101
Z,4:46:48,5655
Z,4:46:48,10111
Z,4:46:48,12976
Z,4:46:48,15068
Z,4:46:48,19539
Z,4:46:48,24712
Z,4:46:48,28347
Z,4:46:48,30637
Z,4:46:48,31072
Z,4:46:48,28810
Z,4:46:48,25944
Z,4:46:48,25148
Z,4:46:48,25970
Z,4:46:48,26222
Z,4:46:48,25058
Z,4:46:48,22250
Z,4:46:48,18733
Z,4:46:48,15806
Z,4:46:48,13499
Z,4:46:48,11941
Z,4:46:48,10929
Z,4:46:48,10151
Z,4:46:48,9254
Z,4:46:48,8518
Z,4:46:48,8560
Z,4:46:48,8832
Z,4:46:48,9286
Z,4:46:48,10441
Z,4:46:48,11865
Z,4:46:48,12517
Z,4:46:48,12494
Z,4:46:48,12377
Z,4:46:48,12027
Z,4:46:48,11976
Z,4:46:48,12981
Z,4:46:48,15276
Z,4:46:48,17374
Z,4:46:48,18019
Z,4:46:48,17624
Z,4:46:48,15332
Z,4:46:48,12846
Z,4:46:48,10966
Z,4:46:48,10771
Z,4:46:48,15496
Z,4:46:48,22666
Z,4:46:48,27075
Z,4:46:48,29225
Z,4:46:48,33277
Z,4:46:48,34514
Z,4:46:48,30429
Z,4:46:48,24748
Z,4:46:48,18833
Z,4:46:48,14001
Z,4:46:48,9090
Z,4:46:48,3917
Z,4:46:48,542
Z,4:46:48,1042
Z,4:46:48,4606
Z,4:46:48,9201
Z,4:46:48,13013
Z,4:46:48,14170
Z,4:46:48,14318
Z,4:46:48,15353
Z,4:46:48,17888
Z,4:46:48,21086
Z,4:46:48,23333
Z,4:46:48,24406
Z,4:46:48,24325
Z,4:46:48,23733
Z,4:46:48,23369
Z,4:46:48,23088
Z,4:46:49,22758
Z,4:46:49,22452
Z,4:46:49,22057
Z,4:46:49,21371
Z,4:46:49,20259
Z,4:46:49,18554
Z,4:46:49,16610
Z,4:46:49,15424
Z,4:46:49,13992
Z,4:46:49,11265
Z,4:46:49,9305
Z,4:46:49,9032
Z,4:46:49,10236
Z,4:46:49,10056
Z,4:46:49,6950
Z,4:46:49,6639
Z,4:46:49,11359
Z,4:46:49,16249
Z,4:46:49,16977
Z,4:46:49,15616
Z,4:46:49,19196
Z,4:46:49,23526
Z,4:46:49,21868
Z,4:46:49,19706
Z,4:46:49,21665
Z,4:46:49,23533
Z,4:46:49,21701
Z,4:46:49,18864
Z,4:46:49,16253
Z,4:46:49,13640
Z,4:46:49,11286
Z,4:46:49,9938
Z,4:46:49,9332
Z,4:46:49,8569
Z,4:46:49,8518
Z,4:46:49,10397
Z,4:46:49,13364
Z,4:46:49,16015
Z,4:46:49,18474
Z,4:46:49,20715
Z,4:46:49,22316
Z,4:46:49,22497
Z,4:46:49,21798
Z,4:46:49,22205
Z,4:46:49,23982
Z,4:46:49,25732
Z,4:46:49,26181
Z,4:46:49,25935
Z,4:46:49,24248
Z,4:46:49,21165
Z,4:46:49,18228
Z,4:46:49,15409
Z,4:46:49,15725
Z,4:46:49,18310
Z,4:46:49,18416
Z,4:46:49,16480
Z,4:46:49,17406
Z,4:46:49,19736
Z,4:46:49,17502
Z,4:46:49,12729
Z,4:46:49,8011
Z,4:46:49,4033
Z,4:46:49,1088
Z,4:46:49,-881
Z,4:46:49,-381
Z,4:46:49,2432
Z,4:46:49,7396
Z,4:46:49,13573
Z,4:46:49,19328
Z,4:46:49,23322
Z,4:46:49,24995
Z,4:46:49,26068
Z,4:46:49,28054
Z,4:46:49,30190
Z,4:46:49,31112
Z,4:46:49,31054
Z,4:46:49,30420
Z,4:46:49,29018
Z,4:46:49,26878
Z,4:46:49,24267
Z,4:46:49,21726
Z,4:46:49,19864
Z,4:46:49,17905
Z,4:46:49,15406
Z,4:46:49,13502
Z,4:46:49,11619
Z,4:46:49,9500
Z,4:46:49,8502
Z,4:46:49,8210
Z,4:46:49,7145
Z,4:46:49,6374
Z,4:46:49,7832
Z,4:46:49,9379
Z,4:46:49,8950
Z,4:46:49,8116
Z,4:46:49,8592
Z,4:46:49,10180
Z,4:46:49,12299
Z,4:46:49,14546
Z,4:46:49,16012
Z,4:46:50,16668
Z,4:46:50,17348
Z,4:46:50,19141
Z,4:46:50,21581
Z,4:46:50,23090
Z,4:46:50,23564
Z,4:46:50,23411
Z,4:46:50,22553
Z,4:46:50,21049
Z,4:46:50,19227
Z,4:46:50,17144
Z,4:46:50,15237
Z,4:46:50,13871
Z,4:46:50,13073
Z,4:46:50,12664
Z,4:46:50,12646
Z,4:46:50,13574
Z,4:46:50,14466
Z,4:46:50,14566
Z,4:46:50,14283
Z,4:46:50,13306
Z,4:46:50,12228
Z,4:46:50,12125
Z,4:46:50,13287
Z,4:46:50,14514
Z,4:46:50,14687
Z,4:46:50,14841
Z,4:46:50,14079
Z,4:46:50,13172
Z,4:46:50,12915
Z,4:46:50,13715
Z,4:46:50,18353
Z,4:46:50,23880
Z,4:46:50,25341
Z,4:46:50,24080
Z,4:46:50,25372
Z,4:46:50,27065
Z,4:46:50,24900
Z,4:46:50,20285
Z,4:46:50,14980
Z,4:46:50,10882
Z,4:46:50,8595
Z,4:46:50,6822
Z,4:46:50,5701
Z,4:46:50,6550
Z,4:46:50,9261
Z,4:46:50,13167
Z,4:46:50,16585
Z,4:46:50,18537
Z,4:46:50,19619
Z,4:46:50,20543
Z,4:46:50,22323
Z,4:46:50,24703
Z,4:46:50,26595
Z,4:46:50,27748
Z,4:46:50,27508
Z,4:46:50,25842
Z,4:46:50,24295
Z,4:46:50,22889
Z,4:46:50,21017
Z,4:46:50,19069
Z,4:46:50,17586
Z,4:46:50,16645
Z,4:46:50,15871
Z,4:46:50,14678
Z,4:46:50,12918
Z,4:46:50,12186
Z,4:46:50,12273
Z,4:46:50,11786
Z,4:46:50,11596
Z,4:46:50,12068
Z,4:46:50,12915
Z,4:46:50,12945
Z,4:46:50,12544
Z,4:46:50,13119
Z,4:46:50,14070
Z,4:46:50,14765
Z,4:46:50,15081
Z,4:46:50,15486
Z,4:46:50,15745
Z,4:46:50,16236
Z,4:46:50,18135
Z,4:46:50,21319
Z,4:46:50,24321
Z,4:46:50,25904
Z,4:46:50,26427
Z,4:46:50,26073
Z,4:46:50,24771
Z,4:46:50,22653
Z,4:46:50,19896
Z,4:46:50,17643
Z,4:46:50,16483
Z,4:46:50,16088
Z,4:46:50,15389
Z,4:46:50,14394
Z,4:46:50,14098
Z,4:46:50,14162
Z,4:46:50,14327
Z,4:46:50,14145
Z,4:46:50,14269
Z,4:46:51,15075
Z,4:46:51,14550
Z,4:46:51,13408
Z,4:46:51,12965
Z,4:46:51,12665
Z,4:46:51,13487
Z,4:46:51,15975
Z,4:46:51,18775
Z,4:46:51,19668
Z,4:46:51,19201
Z,4:46:51,17985
Z,4:46:51,16279
Z,4:46:51,15024
Z,4:46:51,12959
Z,4:46:51,12779
Z,4:46:51,16812
Z,4:46:51,20912
Z,4:46:51,21383
Z,4:46:51,21075
Z,4:46:51,22207
Z,4:46:51,21233
Z,4:46:51,17451
Z,4:46:51,13390
Z,4:46:51,10661
Z,4:46:51,9682
Z,4:46:51,9757
Z,4:46:51,9274
Z,4:46:51,8380
Z,4:46:51,8871
Z,4:46:51,11158
Z,4:46:51,14410
Z,4:46:51,16854
Z,4:46:51,18195
Z,4:46:51,19388
Z,4:46:51,20908
Z,4:46:51,23087
Z,4:46:51,25059
Z,4:46:51,25901
Z,4:46:51,25864
Z,4:46:51,25590
Z,4:46:51,24788
Z,4:46:51,23492
Z,4:46:51,22156
Z,4:46:51,20652
Z,4:46:51,19313
Z,4:46:51,17849
Z,4:46:51,16658
Z,4:46:51,15263
Z,4:46:51,13189
Z,4:46:51,11769
Z,4:46:51,10877
Z,4:46:51,10081
Z,4:46:51,9327
Z,4:46:51,9361
Z,4:46:51,9579
Z,4:46:51,8812
Z,4:46:51,8390
Z,4:46:51,8577
Z,4:46:51,9400
Z,4:46:51,10716
Z,4:46:51,12193
Z,4:46:51,13726
Z,4:46:51,14592
Z,4:46:51,16023
Z,4:46:51,18068
Z,4:46:51,20155
Z,4:46:51,22615
Z,4:46:51,24765
Z,4:46:51,26129
Z,4:46:51,26303
Z,4:46:51,25547
Z,4:46:51,24256
Z,4:46:51,22708
Z,4:46:51,21423
Z,4:46:51,20115
Z,4:46:51,18558
Z,4:46:51,16979
Z,4:46:51,15807
Z,4:46:51,15118
Z,4:46:51,14687
Z,4:46:51,14416
Z,4:46:51,14081
Z,4:46:51,13742
Z,4:46:51,13308
Z,4:46:51,12960
Z,4:46:51,12587
Z,4:46:51,12150
Z,4:46:51,12245
Z,4:46:51,12916
Z,4:46:51,14035
Z,4:46:51,15485
Z,4:46:51,17200
Z,4:46:51,18485
Z,4:46:51,19216
Z,4:46:51,19127
Z,4:46:51,17727
Z,4:46:51,16302
Z,4:46:51,16055
Z,4:46:51,17292
Z,4:46:51,18598
Z,4:46:52,18402
Z,4:46:52,17622
Z,4:46:52,15902
Z,4:46:52,13980
Z,4:46:52,12962
Z,4:46:52,12248
Z,4:46:52,14558
Z,4:46:52,19455
Z,4:46:52,22328
Z,4:46:52,22343
Z,4:46:52,22911
Z,4:46:52,23412
Z,4:46:52,21546
Z,4:46:52,18661
Z,4:46:52,15620
Z,4:46:52,13985
Z,4:46:52,12927
Z,4:46:52,10761
Z,4:46:52,8162
Z,4:46:52,6635
Z,4:46:52,7336
Z,4:46:52,9739
Z,4:46:52,13438
Z,4:46:52,16667
Z,4:46:52,18004
Z,4:46:52,18494
Z,4:46:52,19742
Z,4:46:52,21919
Z,4:46:52,23653
Z,4:46:52,24248
Z,4:46:52,24215
Z,4:46:52,24638
Z,4:46:52,25272
Z,4:46:52,25214
Z,4:46:52,24593
Z,4:46:52,23649
Z,4:46:52,22548
Z,4:46:52,21362
Z,4:46:52,19538
Z,4:46:52,16246
Z,4:46:52,12647
Z,4:46:52,10718
Z,4:46:52,9403
Z,4:46:52,7713
Z,4:46:52,6905
Z,4:46:52,7308
Z,4:46:52,7628
Z,4:46:52,6989
Z,4:46:52,6750
Z,4:46:52,7874
Z,4:46:52,9810
Z,4:46:52,11758
Z,4:46:52,12761
Z,4:46:52,12786
Z,4:46:52,12452
Z,4:46:52,13236
Z,4:46:52,15755
Z,4:46:52,19516
Z,4:46:52,23442
Z,4:46:52,26415
Z,4:46:52,28237
Z,4:46:52,28352
Z,4:46:52,27080
Z,4:46:52,25186
Z,4:46:52,23607
Z,4:46:52,22642
Z,4:46:52,21622
Z,4:46:52,20080
Z,4:46:52,18504
Z,4:46:52,17753
Z,4:46:52,17273
Z,4:46:52,16636
Z,4:46:52,15534
Z,4:46:52,14331
Z,4:46:52,13659
Z,4:46:52,13176
Z,4:46:52,12661
Z,4:46:52,12216
Z,4:46:52,12087
Z,4:46:52,13059
Z,4:46:52,13606
Z,4:46:52,12937
Z,4:46:52,13549
Z,4:46:52,15470
Z,4:46:52,16414
Z,4:46:52,15947
Z,4:46:52,16518
Z,4:46:52,17749
Z,4:46:52,18197
Z,4:46:52,18236
Z,4:46:52,18136
Z,4:46:52,17919
Z,4:46:52,17684
Z,4:46:52,17642
Z,4:46:52,17482
Z,4:46:52,17473
Z,4:46:52,17415
Z,4:46:52,16723
Z,4:46:52,15630
Z,4:46:52,14736
Z,4:46:53,15216
Z,4:46:53,16844
Z,4:46:53,17789
Z,4:46:53,17360
Z,4:46:53,16872
Z,4:46:53,16525
Z,4:46:53,15730
Z,4:46:53,15181
Z,4:46:53,15670
Z,4:46:53,19251
Z,4:46:53,23405
Z,4:46:53,23713
Z,4:46:53,22167
Z,4:46:53,22453
Z,4:46:53,23207
Z,4:46:53,21266
Z,4:46:53,16738
Z,4:46:53,10948
Z,4:46:53,6921
Z,4:46:53,4636
Z,4:46:53,1606
Z,4:46:53,232
Z,4:46:53,2583
Z,4:46:53,7736
Z,4:46:53,13649
Z,4:46:53,18176
Z,4:46:53,20940
Z,4:46:53,22230
Z,4:46:53,23716
Z,4:46:53,26333
Z,4:46:53,28582
Z,4:46:53,30013
Z,4:46:53,30336
Z,4:46:53,28887
Z,4:46:53,26782
Z,4:46:53,25136
Z,4:46:53,23751
Z,4:46:53,22774
Z,4:46:53,21814
Z,4:46:53,20520
Z,4:46:53,18884
Z,4:46:53,16642
Z,4:46:53,14021
Z,4:46:53,12118
Z,4:46:53,11247
Z,4:46:53,10040
Z,4:46:53,8145
Z,4:46:53,6652
Z,4:46:53,6572
Z,4:46:53,7166
Z,4:46:53,7677
Z,4:46:53,7513
Z,4:46:53,7195
Z,4:46:53,8433
Z,4:46:53,10568
Z,4:46:53,12721
Z,4:46:53,14061
Z,4:46:53,14457
Z,4:46:53,14913
Z,4:46:53,16136
Z,4:46:53,18660
Z,4:46:53,21811
Z,4:46:53,24410
Z,4:46:53,25761
Z,4:46:53,25859
Z,4:46:53,25314
Z,4:46:53,24574
Z,4:46:53,23520
Z,4:46:53,22424
Z,4:46:53,21710
Z,4:46:53,21047
Z,4:46:53,20344
Z,4:46:53,19742
Z,4:46:53,19166
Z,4:46:53,18739
Z,4:46:53,17872
Z,4:46:53,16458
Z,4:46:53,14963
Z,4:46:53,13338
Z,4:46:53,11848
Z,4:46:53,10455
Z,4:46:53,9480
Z,4:46:53,9140
Z,4:46:53,9365
Z,4:46:53,10103
Z,4:46:53,11133
Z,4:46:53,12335
Z,4:46:53,13295
Z,4:46:53,14131
Z,4:46:53,14450
Z,4:46:53,14587
Z,4:46:53,15034
Z,4:46:53,15333
Z,4:46:53,16386
Z,4:46:53,18001
Z,4:46:53,19381
Z,4:46:53,20472
Z,4:46:53,21054
Z,4:46:53,20804
Z,4:46:53,19687
Z,4:46:54,18384
Z,4:46:54,17907
Z,4:46:54,18938
Z,4:46:54,20225
Z,4:46:54,20102
Z,4:46:54,19231
Z,4:46:54,17988
Z,4:46:54,16236
Z,4:46:54,14401
Z,4:46:54,13052
Z,4:46:54,14961
Z,4:46:54,19558
Z,4:46:54,22462
Z,4:46:54,22469
Z,4:46:54,22703
Z,4:46:54,23879
Z,4:46:54,22526
Z,4:46:54,18409
Z,4:46:54,13460
Z,4:46:54,8966
Z,4:46:54,6347
Z,4:46:54,5215
Z,4:46:54,4243
Z,4:46:54,4116
Z,4:46:54,5865
Z,4:46:54,9073
Z,4:46:54,12418
Z,4:46:54,14859
Z,4:46:54,16198
Z,4:46:54,17647
Z,4:46:54,20378
Z,4:46:54,24182
Z,4:46:54,27536
Z,4:46:54,29350
Z,4:46:54,29928
Z,4:46:54,29465
Z,4:46:54,28530
Z,4:46:54,27498
Z,4:46:54,26284
Z,4:46:54,24733
Z,4:46:54,22886
Z,4:46:54,20705
Z,4:46:54,18666
Z,4:46:54,16784
Z,4:46:54,14734
Z,4:46:54,12823
Z,4:46:54,11312
Z,4:46:54,10071
Z,4:46:54,7388
Z,4:46:54,4809
Z,4:46:54,4965
Z,4:46:54,6450
Z,4:46:54,7301
Z,4:46:54,7491
Z,4:46:54,8415
Z,4:46:54,10280
Z,4:46:54,12132
Z,4:46:54,13148
Z,4:46:54,13500
Z,4:46:54,13899
Z,4:46:54,14620
Z,4:46:54,16550
Z,4:46:54,19828
Z,4:46:54,23391
Z,4:46:54,25957
Z,4:46:54,26972
Z,4:46:54,27119
Z,4:46:54,26247
Z,4:46:54,24648
Z,4:46:54,23253
Z,4:46:54,21977
Z,4:46:54,20835
Z,4:46:54,19670
Z,4:46:54,18322
Z,4:46:54,17278
Z,4:46:54,16685
Z,4:46:54,16193
Z,4:46:54,15593
Z,4:46:54,14846
Z,4:46:54,13901
Z,4:46:54,12960
Z,4:46:54,12060
Z,4:46:54,11302
Z,4:46:54,10957
Z,4:46:54,11034
Z,4:46:54,11679
Z,4:46:54,12707
Z,4:46:54,14095
Z,4:46:54,15496
Z,4:46:54,16157
Z,4:46:54,16535
Z,4:46:54,17069
Z,4:46:54,17430
Z,4:46:54,17571
Z,4:46:54,17563
Z,4:46:54,17599
Z,4:46:54,17857
Z,4:46:54,18422
Z,4:46:54,19118
Z,4:46:54,19449
Z,4:46:55,19556
Z,4:46:55,19465
Z,4:46:55,18824
Z,4:46:55,17387
Z,4:46:55,15924
Z,4:46:55,15403
Z,4:46:55,16035
Z,4:46:55,17958
Z,4:46:55,19065
Z,4:46:55,18593
Z,4:46:55,17833
Z,4:46:55,16385
Z,4:46:55,14982
Z,4:46:55,13262
Z,4:46:55,13110
Z,4:46:55,16854
Z,4:46:55,20655
Z,4:46:55,20753
Z,4:46:55,19881
Z,4:46:55,21403
Z,4:46:55,21642
Z,4:46:55,19190
Z,4:46:55,15273
Z,4:46:55,11270
Z,4:46:55,9186
Z,4:46:55,7791
Z,4:46:55,6321
Z,4:46:55,5379
Z,4:46:55,6199
Z,4:46:55,9070
Z,4:46:55,12723
Z,4:46:55,15517
Z,4:46:55,17203
Z,4:46:55,18855
Z,4:46:55,21239
Z,4:46:55,25022
Z,4:46:55,28464
Z,4:46:55,30021
Z,4:46:55,29857
Z,4:46:55,28694
Z,4:46:55,27623
Z,4:46:55,26436
Z,4:46:55,25049
Z,4:46:55,23697
Z,4:46:55,21991
Z,4:46:55,19810
Z,4:46:55,17573
Z,4:46:55,15228
Z,4:46:55,12684
Z,4:46:55,10377
Z,4:46:55,8746
Z,4:46:55,7732
Z,4:46:55,6122
Z,4:46:55,4063
Z,4:46:55,3759
Z,4:46:55,5049
Z,4:46:55,5647
Z,4:46:55,5843
Z,4:46:55,6887
Z,4:46:55,8711
Z,4:46:55,11235
Z,4:46:55,13523
Z,4:46:55,15005
Z,4:46:55,15867
Z,4:46:55,16641
Z,4:46:55,18273
Z,4:46:55,20953
Z,4:46:55,24170
Z,4:46:55,27000
Z,4:46:55,28482
Z,4:46:55,28510
Z,4:46:55,27729
Z,4:46:55,26554
Z,4:46:55,24881
Z,4:46:55,23256
Z,4:46:55,21676
Z,4:46:55,19769
Z,4:46:55,18401
Z,4:46:55,17198
Z,4:46:55,15995
Z,4:46:55,15346
Z,4:46:55,14811
Z,4:46:55,14116
Z,4:46:55,12902
Z,4:46:55,11475
Z,4:46:55,10836
Z,4:46:55,10540
Z,4:46:55,10058
Z,4:46:55,10142
Z,4:46:55,10772
Z,4:46:55,11654
Z,4:46:55,12995
Z,4:46:55,14199
Z,4:46:55,15424
Z,4:46:55,16974
Z,4:46:55,17757
Z,4:46:55,17960
Z,4:46:55,18313
Z,4:46:55,18508
Z,4:46:55,18730
Z,4:46:56,18970
Z,4:46:56,19059
Z,4:46:56,19393
Z,4:46:56,19628
Z,4:46:56,19425
Z,4:46:56,19186
Z,4:46:56,19124
Z,4:46:56,19025
Z,4:46:56,18771
Z,4:46:56,18340
Z,4:46:56,17618
Z,4:46:56,16446
Z,4:46:56,15532
Z,4:46:56,16089
Z,4:46:56,17775
Z,4:46:56,18591
Z,4:46:56,17716
Z,4:46:56,16092
Z,4:46:56,13697
Z,4:46:56,12024
Z,4:46:56,11081
Z,4:46:56,11057
Z,4:46:56,14922
Z,4:46:56,19910
Z,4:46:56,21276
Z,4:46:56,20473
Z,4:46:56,21650
Z,4:46:56,22666
Z,4:46:56,20622
Z,4:46:56,17154
Z,4:46:56,13692
Z,4:46:56,11916
Z,4:46:56,11047
Z,4:46:56,9276
Z,4:46:56,7517
Z,4:46:56,7119
Z,4:46:56,8832
Z,4:46:56,11788
Z,4:46:56,14569
Z,4:46:56,16218
Z,4:46:56,16915
Z,4:46:56,18528
Z,4:46:56,22018
Z,4:46:56,26343
Z,4:46:56,29194
Z,4:46:56,30028
Z,4:46:56,29411
Z,4:46:56,27900
Z,4:46:56,26398
Z,4:46:56,24999
Z,4:46:56,24019
Z,4:46:56,23009
Z,4:46:56,21566
Z,4:46:56,19488
Z,4:46:56,17381
Z,4:46:56,15232
Z,4:46:56,12309
Z,4:46:56,9935
Z,4:46:56,8336
